@timestamp,사고지역관리번호,사고년도,사고유형구분,시도시군구명,사고지역위치명,발생건수,사상자수,사망자수,중상자수,경상자수,부상자수,location.lat,location.lon
,2013099,2012,자전거,서울특별시 강남구5,서울특별시 강남구 도곡동(매봉역 부근),5,5,0,3,2,0,37.48610474,127.0450153
,2013099,2012,자전거,서울특별시 송파구1,서울특별시 송파구 풍납동(강동구청역 부근),4,4,0,0,4,0,37.53053048,127.1206914
,2013099,2012,자전거,서울특별시 송파구2,서울특별시 송파구 가락동(송파우체국 부근),4,4,0,1,3,0,37.50184838,127.1282437
,2013099,2012,자전거,서울특별시 송파구3,서울특별시 송파구 오금동(서울개롱초등학교 부근),4,4,0,2,2,0,37.4979441,127.1408828
,2013099,2012,자전거,서울특별시 송파구4,서울특별시 송파구 가락동(문정동우체국 부근),4,4,0,3,1,0,37.49173426,127.1109561
,2013099,2012,자전거,서울특별시 송파구5,서울특별시 송파구 잠실동(우남빌딩 부근),5,6,0,1,5,0,37.50616418,127.0781988
,2013099,2012,자전거,서울특별시 송파구6,서울특별시 송파구 마천동(서림빌딩 부근),5,5,0,2,2,1,37.50031245,127.1477773
,2013099,2012,자전거,서울특별시 송파구7,서울특별시 송파구 송파동(가락대림아파트 부근),5,5,0,2,3,0,37.49942171,127.1182634
,2013099,2012,자전거,서울특별시 송파구8,서울특별시 송파구 가락동(가락시장입구 부근),5,5,0,2,3,0,37.49525248,127.1092868
,2013099,2012,자전거,서울특별시 송파구9,서울특별시 송파구 방이동(오금초교 부근),5,5,0,3,1,1,37.51001653,127.1323472
,2013099,2012,자전거,서울특별시 송파구10,서울특별시 송파구 방이동(올림픽공원_남부순환로_진출_1 부근),5,5,0,3,2,0,37.51103942,127.12765
,2013099,2012,자전거,서울특별시 송파구11,서울특별시 송파구 송파동(신도빌딩 부근),5,5,0,3,2,0,37.50752702,127.1102725
,2013099,2012,자전거,서울특별시 송파구12,서울특별시 송파구 삼전동(배명로터리 부근),5,6,0,3,3,0,37.50113751,127.0973754
,2013099,2012,자전거,서울특별시 송파구13,서울특별시 송파구 신천동(잠사중앙길-올림픽로_진입 부근),5,5,0,4,1,0,37.51600301,127.1083819
,2013099,2012,자전거,서울특별시 송파구14,서울특별시 송파구 석촌동(송파사거리 부근),6,6,0,1,4,1,37.50135036,127.1103152
,2013099,2012,자전거,서울특별시 송파구15,서울특별시 송파구 석촌동(석촌호수남(석촌사거리) 부근),6,6,0,1,5,0,37.50810813,127.1028417
,2013099,2012,자전거,서울특별시 송파구16,서울특별시 송파구 풍납동(이화연립 부근),6,7,0,1,5,1,37.53569613,127.1185628
,2013099,2012,자전거,서울특별시 송파구17,서울특별시 송파구 가락동(가락본동한화오벨리스크앞 부근),6,6,0,2,1,3,37.49421956,127.1221841
,2013099,2012,자전거,서울특별시 송파구18,서울특별시 송파구 거여동(거여사거리_오금로_진입 부근),6,6,0,2,3,1,37.4934262,127.1433229
,2013099,2012,자전거,서울특별시 송파구19,서울특별시 송파구 잠실동(신천역_올림픽로_진입_2 부근),6,6,0,3,3,0,37.51127864,127.0845162
,2013099,2012,자전거,서울특별시 송파구20,서울특별시 송파구 방이동(화성빌딩 부근),6,6,0,3,3,0,37.50602149,127.1191991
,2013099,2012,자전거,서울특별시 송파구21,서울특별시 송파구 잠실동(잠실3동파출소앞_삼전로_진입_1 부근),7,7,0,2,3,2,37.50884301,127.0919897
,2013099,2012,자전거,서울특별시 송파구22,서울특별시 송파구 방이동(올림픽공원남4문 부근),8,8,1,3,4,0,37.51596578,127.1172134
,2013099,2012,자전거,서울특별시 송파구23,서울특별시 송파구 방이동(둔촌사거리_둔촌로_진입 부근),9,9,0,4,4,1,37.52258097,127.1343677
,2013099,2012,자전거,서울특별시 송파구24,서울특별시 송파구 가락동(가락시장 부근),9,9,0,5,4,0,37.49741824,127.1143671
,2013099,2012,자전거,서울특별시 송파구25,서울특별시 송파구 삼전동(삼전사거리 부근),10,10,0,5,5,0,37.50486667,127.0883986
,2013099,2012,자전거,서울특별시 강동구1,서울특별시 강동구 성내동(청구아파트 부근),4,4,0,1,2,1,37.52955777,127.1341937
,2013099,2012,자전거,서울특별시 강동구2,서울특별시 강동구 천호동(강동구민회관 부근),4,4,0,1,3,0,37.54658129,127.1413372
,2013099,2012,자전거,서울특별시 강동구3,서울특별시 강동구 암사동(올림픽대로-고덕동길램프(1) 부근),4,4,0,2,1,1,37.557508,127.1253158
,2013099,2012,자전거,서울특별시 강동구4,서울특별시 강동구 천호동(광진교앞 부근),4,4,0,2,2,0,37.54086828,127.125372
,2013099,2012,자전거,서울특별시 강동구5,서울특별시 강동구 길동(삼성APT 부근),4,4,0,2,2,0,37.53895248,127.1360499
,2013099,2012,자전거,서울특별시 강동구6,서울특별시 강동구 성내동(산경빌딩 부근),4,4,1,2,1,0,37.53689185,127.1291977
,2013099,2012,자전거,서울특별시 강동구7,서울특별시 강동구 성내동(올림픽공원북2문 부근),5,5,0,2,3,0,37.52389052,127.1282632
,2013099,2012,자전거,서울특별시 강동구8,서울특별시 강동구 명일동(E마트 부근),5,5,0,2,3,0,37.55559587,127.1574986
,2013099,2012,자전거,서울특별시 강동구9,서울특별시 강동구 천호동(천호초교입구 부근),6,6,0,1,5,0,37.54724441,127.1340263
,2013099,2012,자전거,서울특별시 강동구10,서울특별시 강동구 길동(강동성심병원 부근),7,7,0,2,5,0,37.53511704,127.1338798
,2013099,2012,자전거,서울특별시 강동구11,서울특별시 강동구 성내동(길동사거리_둔촌로_진출_1 부근),11,11,0,6,4,1,37.53351254,127.1387785
,2013114,2012,무단횡단,서울 서울중부1,서울특별시 중구 오장동(오장동사거리 부근),4,0,0,3,1,0,37.56470012,127.0039067
,2013114,2012,무단횡단,서울 서울중부2,서울특별시 중구 황학동(신당중앙시장 부근),5,5,0,3,1,1,37.56555784,127.0186247
,2013114,2012,무단횡단,서울 서울중부3,서울특별시 중구 신당동(운동장평화시장 부근),8,9,0,7,2,0,37.56798797,127.0142461
,2013114,2012,무단횡단,서울 서울남대문1,서울특별시 중구 중림동(중림삼거리_청파로_진입 부근),4,4,0,3,0,1,37.55994834,126.9683179
,2013114,2012,무단횡단,서울 서울남대문2,서울특별시 중구 남대문로4가(숭례문_남대문로_진입_1 부근),4,4,1,1,2,0,37.5610265,126.97764
,2013114,2012,무단횡단,서울 서울종로1,서울특별시 종로구 재동(현대주택문화센터 부근),8,8,1,7,0,0,37.57753161,126.9882609
,2013114,2012,무단횡단,서울 서울혜화1,서울특별시 종로구 창신동(동묘앞역_일반국도6호선_진출 부근),17,19,1,5,5,8,37.57255767,127.0142164
,2013114,2012,무단횡단,서울 서울서대문1,서울특별시 서대문구 창천동(연세대 부근),11,12,0,6,5,1,37.56010944,126.9369649
,2013114,2012,무단횡단,서울 서울서부1,서울특별시 은평구 응암동(서운빌딩 부근),7,7,0,2,5,0,37.60098169,126.9249886
,2013114,2012,무단횡단,서울 서울서부2,서울특별시 은평구 신사동(신사사거리 부근),8,8,0,2,5,1,37.5962444,126.9093246
,2013114,2012,무단횡단,서울 서울용산1,서울특별시 용산구 한강로1가(전자상가입구 부근),5,5,0,3,2,0,37.52971514,126.968676
,2013114,2012,무단횡단,서울 서울강북1,서울특별시 강북구 수유동(국민마트 부근),5,6,0,5,1,0,37.64250214,127.016493
,2013114,2012,무단횡단,서울 서울강북2,서울특별시 강북구 미아동(미아삼거리역 부근),6,7,0,3,4,0,37.61375721,127.0298132
,2013114,2012,무단횡단,서울 서울강북3,서울특별시 강북구 미아동(삼다도아구탕 부근),8,9,0,5,3,1,37.6175829,127.0215948
,2013114,2012,무단횡단,서울 서울강북4,서울특별시 강북구 미아동(미아2동사무소 부근),8,11,0,6,5,0,37.62765914,127.0179329
,2013114,2012,무단횡단,서울 서울동대문1,서울특별시 동대문구 용두동(성동구청 부근),4,4,0,3,1,0,37.57184403,127.0362354
,2013114,2012,무단횡단,서울 서울동대문2,서울특별시 동대문구 장안동(장안APT 부근),4,4,0,3,1,0,37.57216833,127.0744755
,2013114,2012,무단횡단,서울 서울동대문3,서울특별시 동대문구 회기동(시조사삼거리_일반국도6호선_진 부근),8,8,0,6,2,0,37.58804582,127.0537932
,2013114,2012,무단횡단,서울 서울광진1,서울특별시 광진구 구의동(올림픽대교북단사거리_아차성길_ 부근),4,4,0,3,1,0,37.54132986,127.0966676
,2013114,2012,무단횡단,서울 서울마포1,서울특별시 마포구 대흥동(마포세무서앞 부근),4,4,0,1,2,1,37.54656358,126.9410516
,2013114,2012,무단횡단,서울 서울영등포1,서울특별시 영등포구 양평동2가(상록수아파트 부근),3,3,2,0,1,0,37.52332708,126.8831695
,2013114,2012,무단횡단,서울 서울영등포2,서울특별시 영등포구 여의도동(종합안보전시장 부근),4,4,0,4,0,0,37.52583059,126.9245077
,2013114,2012,무단횡단,서울 서울영등포3,서울특별시 영등포구 당산동2가(영등포유통상가 부근),5,5,1,3,1,0,37.52138481,126.8962788
,2013114,2012,무단횡단,서울 서울영등포4,서울특별시 영등포구 대림동(대림3PB 부근),6,7,0,1,6,0,37.49712531,126.8990082
,2013114,2012,무단횡단,서울 서울영등포5,서울특별시 영등포구 신길동(도림신용협동조합 부근),6,7,0,2,5,0,37.50394799,126.9092594
,2013114,2012,무단횡단,서울 서울금천1,서울특별시 금천구 시흥동(백산주유소 부근),5,6,0,2,3,1,37.45000575,126.9032407
,2013114,2012,무단횡단,서울 서울금천2,서울특별시 금천구 시흥동(시흥사거리 부근),7,8,1,3,4,0,37.45466829,126.9001735
,2013114,2012,무단횡단,서울 서울동작1,서울특별시 동작구 상도동(동광교회 부근),4,4,0,1,3,0,37.50210436,126.934414
,2013114,2012,무단횡단,서울 서울중랑1,서울특별시 중랑구 망우동(겸재사거리 부근),4,5,0,2,2,1,37.59130143,127.0979261
,2013114,2012,무단횡단,서울 서울중랑2,서울특별시 중랑구 면목동(동원사거리 부근),4,4,1,2,1,0,37.58957453,127.0926921
,2013114,2012,무단횡단,서울 서울관악1,서울특별시 관악구 봉천동(현대시장입구 부근),15,16,1,10,5,0,37.48344042,126.946499
,2013114,2012,무단횡단,서울 서울관악2,서울특별시 관악구 신림동(신림교(남단) 부근),17,19,0,14,5,0,37.48150703,126.9285181
,2013114,2012,무단횡단,서울 서울강남1,서울특별시 강남구 삼성동(원혜빌딩 부근),4,4,0,3,1,0,37.50872037,127.0544695
,2013114,2012,무단횡단,서울 서울강남2,서울특별시 강남구 삼성동(삼성역 부근),6,6,1,4,1,0,37.5086543,127.0633293
,2013114,2012,무단횡단,서울 서울강남3,서울특별시 강남구 청담동(영동대교남단삼거리_도산대로_진 부근),7,8,0,5,3,0,37.52484136,127.0526217
,2013114,2012,무단횡단,서울 서울강남4,서울특별시 강남구 논현동(청하빌딩 부근),7,7,1,5,0,1,37.50852402,127.0226651
,2013114,2012,무단횡단,서울 서울강서1,서울특별시 강서구 화곡동(한성빌딩 부근),4,4,1,2,1,0,37.53782592,126.840751
,2013114,2012,무단횡단,서울 서울강동1,서울특별시 강동구 길동(천동초교입구 부근),4,4,0,2,2,0,37.54011786,127.1408824
,2013114,2012,무단횡단,서울 서울구로1,서울특별시 구로구 개봉동(배남준치과의원앞 부근),8,8,1,4,3,0,37.48876916,126.856125
,2013114,2012,무단횡단,서울 서울서초1,서울특별시 서초구 반포동(강남성모병원_반포로_진입_2 부근),5,5,0,4,1,0,37.50175722,127.0035655
,2013114,2012,무단횡단,서울 서울서초2,서울특별시 서초구 서초동(국민은행 부근),7,7,0,4,2,1,37.49396963,127.0144431
,2013114,2012,무단횡단,서울 서울양천1,서울특별시 양천구 신월동(동원빌딩앞 부근),4,6,0,1,5,0,37.52152738,126.8339347
,2013114,2012,무단횡단,서울 서울양천2,서울특별시 양천구 신정동(신정역 부근),5,6,0,3,3,0,37.52501306,126.8562323
,2013114,2012,무단횡단,서울 서울노원1,서울특별시 노원구 월계동(월계초교앞 부근),10,11,0,6,3,2,37.62562572,127.0517045
,2013114,2012,무단횡단,서울 서울도봉1,서울특별시 도봉구 도봉동(럭키아파트 부근),5,5,0,3,2,0,37.67797533,127.0451128
,2013114,2012,무단횡단,서울 서울은평1,서울특별시 은평구 갈현동(구산사거리 부근),8,8,0,6,2,0,37.61405312,126.9107813
,2013114,2012,무단횡단,서울 서울방배1,서울특별시 서초구 방배동(삼원빌딩 부근),4,4,0,3,1,0,37.48851786,126.9825128
,2013114,2012,무단횡단,서울 서울수서1,서울특별시 강남구 역삼동(한은금융결재원 부근),4,4,0,3,1,0,37.49988455,127.0374048
,2013114,2012,무단횡단,서울 서울수서2,서울특별시 강남구 개포동(두상빌딩 부근),4,4,0,3,1,0,37.47660656,127.0454427
,2013114,2012,무단횡단,서울 서울수서3,서울특별시 강남구 도곡동(부영빌딩 부근),6,6,0,6,0,0,37.48836205,127.032035
,2013114,2012,무단횡단,서울 서울수서4,서울특별시 강남구 대치동(은마아파트입구 부근),11,11,0,7,4,0,37.49837048,127.0610813
,2014095,2013,스쿨존어린이,서울특별시 동대문구1,서울특별시 동대문구 장안동(서울안평초교 부근),2,2,0,2,0,0,37.56646131,127.0715752
,2014095,2013,스쿨존어린이,서울특별시 서대문구1,서울특별시 서대문구 홍제동(인왕초교 부근),2,2,0,1,1,0,37.58935282,126.9454908
,2014095,2013,스쿨존어린이,서울특별시 구로구1,서울특별시 구로구 구로동(신구로초교 부근),2,2,0,2,0,0,37.49992492,126.8895165
,2014095,2013,스쿨존어린이,서울특별시 구로구2,서울특별시 구로구 구로동(구로남초교 부근),2,3,0,0,3,0,37.48403973,126.8906186
,2014095,2013,스쿨존어린이,서울특별시 동작구1,서울특별시 동작구 흑석동(은로초교 부근),2,2,0,0,2,0,37.50373294,126.9607857
,2014105,2013,보행노인,서울특별시 종로구1,서울특별시 종로구 숭인동(아람보습학원 부근),5,5,0,5,0,0,37.57336951,127.0179585
,2014105,2013,보행노인,서울특별시 종로구2,서울특별시 종로구 종로2가(기업은행 부근),4,4,3,1,0,0,37.57029032,126.9891585
,2014105,2013,보행노인,서울특별시 중구1,서울특별시 중구 봉래동2가(서울역사거리 부근),5,5,1,3,1,0,37.55555647,126.9725269
,2014105,2013,보행노인,서울특별시 중구2,서울특별시 중구 신당동(약수역 부근),5,6,0,5,1,0,37.55463505,127.0106175
,2014105,2013,보행노인,서울특별시 중구3,서울특별시 중구 남창동(서울역고가차도(동측) 부근),5,5,0,2,2,1,37.55796161,126.9775709
,2014105,2013,보행노인,서울특별시 중구4,서울특별시 중구 흥인동(신당역 부근),4,4,0,1,2,1,37.56581386,127.0174381
,2014105,2013,보행노인,서울특별시 중구5,서울특별시 중구 충무로4가(진양상가 부근),3,3,0,2,1,0,37.56142591,126.994859
,2014105,2013,보행노인,서울특별시 중구6,서울특별시 중구 소공동(롯데명품관 부근),3,3,0,2,1,0,37.56398749,126.9809574
,2014105,2013,보행노인,서울특별시 용산구1,서울특별시 용산구 원효로2가(원효아파트 부근),5,5,0,3,1,1,37.5355752,126.9614783
,2014105,2013,보행노인,서울특별시 성동구1,서울특별시 성동구 용답동(동부시장 부근),8,8,0,5,3,0,37.56611886,127.053609
,2014105,2013,보행노인,서울특별시 성동구2,서울특별시 성동구 행당동(성수여중 부근),5,5,0,4,1,0,37.53841625,127.0491749
,2014105,2013,보행노인,서울특별시 성동구3,서울특별시 성동구 행당동(응봉삼거리 부근),3,3,0,3,0,0,37.55467384,127.0340775
,2014105,2013,보행노인,서울특별시 성동구4,서울특별시 성동구 금호동1가(정민빌딩 부근),3,4,0,1,2,1,37.55282618,127.0250545
,2014105,2013,보행노인,서울특별시 성동구5,서울특별시 성동구 금호동4가(국민은행금호동 부근),3,3,0,1,2,0,37.54823817,127.0227855
,2014105,2013,보행노인,서울특별시 광진구1,서울특별시 광진구 능동(아차산역 부근),4,4,0,4,0,0,37.55109896,127.0903211
,2014105,2013,보행노인,서울특별시 광진구2,서울특별시 광진구 군자동(화양삼거리 부근),3,3,0,2,1,0,37.54961257,127.0708705
,2014105,2013,보행노인,서울특별시 광진구3,서울특별시 광진구 구의동(구의사거리 부근),3,3,0,2,1,0,37.54514929,127.0855871
,2014105,2013,보행노인,서울특별시 동대문구1,서울특별시 동대문구 용두동(성바오로병원앞 부근),13,13,0,4,7,2,37.57921299,127.0424324
,2014105,2013,보행노인,서울특별시 동대문구2,서울특별시 동대문구 용두동(경동시장_일반국도6호선_진출_1 부근),9,9,0,7,2,0,37.57821158,127.0373987
,2014105,2013,보행노인,서울특별시 동대문구3,서울특별시 동대문구 청량리동(옥치과의원 부근),6,6,1,3,2,0,37.58116344,127.0468332
,2014105,2013,보행노인,서울특별시 동대문구4,서울특별시 동대문구 휘경동(백합빌딩 부근),5,5,1,4,0,0,37.58958483,127.0603876
,2014105,2013,보행노인,서울특별시 동대문구5,서울특별시 동대문구 이문동(외대앞역지하차도(서측) 부근),4,4,0,2,2,0,37.59571493,127.0618577
,2014105,2013,보행노인,서울특별시 동대문구6,서울특별시 동대문구 전농동(전농파출소앞 부근),4,4,0,2,2,0,37.57577006,127.0473577
,2014105,2013,보행노인,서울특별시 동대문구7,서울특별시 동대문구 답십리동(답십리사거리 부근),3,3,1,1,1,0,37.57318705,127.0573698
,2014105,2013,보행노인,서울특별시 동대문구8,서울특별시 동대문구 회기동(회기역앞_이문로_진입_1 부근),3,3,0,2,1,0,37.58934843,127.0550314
,2014105,2013,보행노인,서울특별시 동대문구9,서울특별시 동대문구 장안동(경찰수사연구소B 부근),3,3,0,2,1,0,37.58162473,127.0723265
,2014105,2013,보행노인,서울특별시 동대문구10,서울특별시 동대문구 청량리동(떡전교사거리_일반국도6호선_진 부근),3,3,0,2,1,0,37.58383167,127.0501374
,2014105,2013,보행노인,서울특별시 중랑구1,서울특별시 중랑구 망우동(원동빌딩 부근),6,7,0,5,2,0,37.59948407,127.0990721
,2014105,2013,보행노인,서울특별시 중랑구2,서울특별시 중랑구 면목동(면목역 부근),4,5,0,4,0,1,37.58844895,127.0878164
,2014105,2013,보행노인,서울특별시 중랑구3,서울특별시 중랑구 면목동(면목2동사거리_일반국도3호선_진 부근),4,4,0,3,1,0,37.58779618,127.0782337
,2014105,2013,보행노인,서울특별시 중랑구4,서울특별시 중랑구 신내동(봉화환승주차장 부근),3,3,1,0,1,1,37.61638261,127.0932938
,2014105,2013,보행노인,서울특별시 중랑구5,서울특별시 중랑구 면목동(중화중교 부근),3,3,0,3,0,0,37.58635483,127.0947598
,2014105,2013,보행노인,서울특별시 중랑구6,서울특별시 중랑구 상봉동(한일써너스빌리젠시2 부근),3,3,0,3,0,0,37.59836468,127.0938237
,2014105,2013,보행노인,서울특별시 중랑구7,서울특별시 중랑구 면목동(상봉시장앞 부근),3,3,0,2,1,0,37.59328338,127.0861586
,2014105,2013,보행노인,서울특별시 중랑구8,서울특별시 중랑구 중화동(중화역 부근),3,3,0,2,1,0,37.60099343,127.0795113
,2014105,2013,보행노인,서울특별시 중랑구9,서울특별시 중랑구 망우동(동원사거리 부근),3,3,0,2,1,0,37.59046069,127.0936908
,2014105,2013,보행노인,서울특별시 성북구1,서울특별시 성북구 종암동(효성특수유리 부근),5,6,1,4,1,0,37.60036245,127.0336578
,2014105,2013,보행노인,서울특별시 성북구2,서울특별시 성북구 장위동(신한은행(장위지점) 부근),5,5,0,3,2,0,37.60995572,127.0515981
,2014105,2013,보행노인,서울특별시 성북구3,서울특별시 성북구 하월곡동(이삭교회 부근),5,5,0,2,2,1,37.60239732,127.0395538
,2014105,2013,보행노인,서울특별시 성북구4,서울특별시 성북구 동선동1가(성신여대입구역 부근),5,5,0,1,3,1,37.59284404,127.0174224
,2014105,2013,보행노인,서울특별시 성북구5,서울특별시 성북구 정릉동(아리랑로터리_정릉길_진출_1 부근),3,4,0,1,3,0,37.60385615,127.012948
,2014105,2013,보행노인,서울특별시 성북구6,서울특별시 성북구 정릉동(미진미싱 부근),3,3,0,1,2,0,37.60192413,127.0187723
,2014105,2013,보행노인,서울특별시 강북구1,서울특별시 강북구 미아동(국민은행수유지점 부근),6,7,0,5,2,0,37.63231207,127.023936
,2014105,2013,보행노인,서울특별시 강북구2,서울특별시 강북구 미아동(미아삼거리역 부근),6,6,0,5,1,0,37.61356564,127.0300476
,2014105,2013,보행노인,서울특별시 강북구3,서울특별시 강북구 미아동(미아사거리_미아로_진출_1 부근),5,6,1,4,1,0,37.60880569,127.0302086
,2014105,2013,보행노인,서울특별시 강북구4,서울특별시 강북구 수유동(원일빌딩 부근),4,4,0,3,1,0,37.63436509,127.0194713
,2014105,2013,보행노인,서울특별시 강북구5,서울특별시 강북구 수유동(백십자약국 부근),4,4,0,2,2,0,37.63680909,127.012937
,2014105,2013,보행노인,서울특별시 강북구6,서울특별시 강북구 수유동(광산타워 부근),3,3,1,2,0,0,37.64215282,127.0222875
,2014105,2013,보행노인,서울특별시 강북구7,서울특별시 강북구 수유동(우이초등교앞 부근),3,3,0,3,0,0,37.64143975,127.0167833
,2014105,2013,보행노인,서울특별시 강북구8,서울특별시 강북구 수유동(삼각산지구대 부근),3,3,0,3,0,0,37.63074267,127.0178076
,2014105,2013,보행노인,서울특별시 강북구9,서울특별시 강북구 미아동(미아동소방소앞 부근),3,3,0,0,3,0,37.62012476,127.0158856
,2014105,2013,보행노인,서울특별시 강북구10,서울특별시 강북구 번동(강북유니온빌딩앞 부근),2,2,2,0,0,0,37.62832201,127.0427407
,2014105,2013,보행노인,서울특별시 도봉구1,서울특별시 도봉구 쌍문동(만복중앙교회 부근),4,4,1,2,1,0,37.64953302,127.023249
,2014105,2013,보행노인,서울특별시 도봉구2,서울특별시 도봉구 창동(창동역서측 부근),4,5,0,3,2,0,37.65247163,127.046164
,2014105,2013,보행노인,서울특별시 도봉구3,서울특별시 도봉구 쌍문동(연세한의원 부근),4,4,0,3,1,0,37.65807299,127.0341638
,2014105,2013,보행노인,서울특별시 도봉구4,서울특별시 도봉구 도봉동(이화창고 부근),3,3,0,2,1,0,37.68345989,127.0462701
,2014105,2013,보행노인,서울특별시 도봉구5,서울특별시 도봉구 방학동(도봉소방서 부근),3,3,0,0,3,0,37.66470629,127.0424159
,2014105,2013,보행노인,서울특별시 노원구1,서울특별시 노원구 중계동(당현교 부근),4,5,1,3,0,1,37.6471978,127.063088
,2014105,2013,보행노인,서울특별시 노원구2,서울특별시 노원구 상계동(노원롯데백화점 부근),4,4,0,3,1,0,37.65535219,127.0608796
,2014105,2013,보행노인,서울특별시 노원구3,서울특별시 노원구 월계동(염상국치과의원 부근),4,5,0,2,3,0,37.61681098,127.0643179
,2014105,2013,보행노인,서울특별시 노원구4,서울특별시 노원구 월계동(성북역 부근),3,4,0,3,1,0,37.62366379,127.0601643
,2014105,2013,보행노인,서울특별시 노원구5,서울특별시 노원구 공릉동(공릉역 부근),3,3,0,2,1,0,37.62536654,127.0724783
,2014105,2013,보행노인,서울특별시 노원구6,서울특별시 노원구 상계동(삼정의원 부근),3,3,0,2,0,1,37.66099279,127.0712026
,2014105,2013,보행노인,서울특별시 은평구1,서울특별시 은평구 불광동(연신내사거리 부근),6,6,0,4,2,0,37.61952353,126.9209583
,2014105,2013,보행노인,서울특별시 은평구2,서울특별시 은평구 신사동(증산3교 부근),5,7,0,1,2,4,37.58104472,126.9067629
,2014105,2013,보행노인,서울특별시 은평구3,서울특별시 은평구 불광동(연신초교삼거리 부근),4,4,0,3,1,0,37.62379091,126.9301392
,2014105,2013,보행노인,서울특별시 은평구4,서울특별시 은평구 신사동(새절역 부근),4,4,0,3,1,0,37.59244715,126.9142253
,2014105,2013,보행노인,서울특별시 은평구5,서울특별시 은평구 역촌동(신사오거리 부근),4,4,0,3,1,0,37.59905329,126.9159068
,2014105,2013,보행노인,서울특별시 은평구6,서울특별시 은평구 대조동(역촌사거리 부근),4,4,0,2,2,0,37.6087687,126.9206057
,2014105,2013,보행노인,서울특별시 은평구7,서울특별시 은평구 대조동(불광전화국앞 부근),4,4,0,1,3,0,37.61183033,126.9290369
,2014105,2013,보행노인,서울특별시 은평구8,서울특별시 은평구 불광동(국립보건원 부근),4,4,0,1,3,0,37.60858356,126.9313087
,2014105,2013,보행노인,서울특별시 은평구9,서울특별시 은평구 갈현동(구산역 부근),3,3,0,1,2,0,37.61148589,126.9173169
,2014105,2013,보행노인,서울특별시 서대문구1,서울특별시 서대문구 홍은동(홍은사거리 부근),8,8,2,4,2,0,37.59130268,126.9413082
,2014105,2013,보행노인,서울특별시 서대문구2,서울특별시 서대문구 영천동(교남동사무소 부근),7,7,1,5,1,0,37.57088275,126.9615462
,2014105,2013,보행노인,서울특별시 서대문구3,서울특별시 서대문구 홍제동(서부빌딩 부근),5,5,0,3,2,0,37.58815199,126.9448792
,2014105,2013,보행노인,서울특별시 서대문구4,서울특별시 서대문구 남가좌동(성사중학교 부근),4,4,0,4,0,0,37.56922982,126.9146282
,2014105,2013,보행노인,서울특별시 서대문구5,서울특별시 서대문구 북가좌동(고려가정의학과의원 부근),4,4,0,1,3,0,37.58160325,126.9143138
,2014105,2013,보행노인,서울특별시 서대문구6,서울특별시 서대문구 홍제동(홍은성결교회 부근),3,3,0,3,0,0,37.59285981,126.9474657
,2014105,2013,보행노인,서울특별시 서대문구7,서울특별시 서대문구 연희동(두꺼비주유소앞 부근),3,3,0,3,0,0,37.56644066,126.9253239
,2014105,2013,보행노인,서울특별시 서대문구8,서울특별시 서대문구 연희동(연희프라자 부근),3,3,0,2,1,0,37.56720645,126.9301627
,2014105,2013,보행노인,서울특별시 마포구1,서울특별시 마포구 성산동(평강교회 부근),5,5,1,2,2,0,37.56558481,126.9011389
,2014105,2013,보행노인,서울특별시 마포구2,서울특별시 마포구 용강동(일진빌딩 부근),5,5,0,3,2,0,37.54061018,126.9470196
,2014105,2013,보행노인,서울특별시 마포구3,서울특별시 마포구 도화동(공덕오거리 부근),4,4,1,1,2,0,37.54386026,126.9510379
,2014105,2013,보행노인,서울특별시 마포구4,서울특별시 마포구 창전동(광흥창역 부근),3,3,0,3,0,0,37.54755928,126.9312699
,2014105,2013,보행노인,서울특별시 마포구5,서울특별시 마포구 노고산동(신촌로터리_신촌로_진입 부근),3,3,0,3,0,0,37.5548967,126.9361573
,2014105,2013,보행노인,서울특별시 양천구1,서울특별시 양천구 신월동(샛별유치원 부근),5,6,0,2,4,0,37.52018758,126.8352635
,2014105,2013,보행노인,서울특별시 양천구2,서울특별시 양천구 목동(국일빌딩앞 부근),5,5,0,2,3,0,37.54729994,126.8727917
,2014105,2013,보행노인,서울특별시 양천구3,서울특별시 양천구 신월동(신월사거리 부근),4,4,0,3,1,0,37.53605149,126.8280149
,2014105,2013,보행노인,서울특별시 양천구4,서울특별시 양천구 목동(목동사거리 부근),3,3,0,3,0,0,37.53297283,126.863696
,2014105,2013,보행노인,서울특별시 강서구1,서울특별시 강서구 화곡동(형제빌딩 부근),5,5,0,2,2,1,37.53241832,126.8463498
,2014105,2013,보행노인,서울특별시 강서구2,서울특별시 강서구 내발산동(발산역_강서로_진입_2 부근),4,4,1,3,0,0,37.55770233,126.8378473
,2014105,2013,보행노인,서울특별시 강서구3,서울특별시 강서구 등촌동(등촌성당 부근),4,4,1,2,1,0,37.55890155,126.8461055
,2014105,2013,보행노인,서울특별시 강서구4,서울특별시 강서구 화곡동(유니스빌딩 부근),4,4,1,1,2,0,37.54784268,126.8461487
,2014105,2013,보행노인,서울특별시 강서구5,서울특별시 강서구 화곡동(까치산식당 부근),3,3,0,3,0,0,37.53998686,126.8339177
,2014105,2013,보행노인,서울특별시 강서구6,서울특별시 강서구 등촌동(조흥은행등촌동지점 부근),3,3,0,3,0,0,37.55556882,126.8540718
,2014105,2013,보행노인,서울특별시 구로구1,서울특별시 구로구 개봉동(조양빌딩 부근),5,5,1,3,1,0,37.49314601,126.8568071
